name;nametype;recclass;mass (g);fall;year;id;reclat;reclong;GeoLocation
Governador Valadares;Valid;Martian (nakhlite);158;Found;01-janv-58;10950;-18.850000;-41.950000;(-18.850000, -41.950000)
Hajmah (a);Valid;Ureilite;596;Found;01-janv-58;11474;19.916670;56.250000;(19.916670, 56.250000)
Hajmah (b);Valid;L6;890,6;Found;01-janv-58;11475;19.916670;56.250000;(19.916670, 56.250000)
Hajmah (c);Valid;L5/6;1132;Found;01-janv-58;11476;19.916670;56.250000;(19.916670, 56.250000)
Massenya;Valid;H5;612,4;Found;01-janv-58;15442;11.350000;16.150000;(11.350000, 16.150000)
Al Rais;Valid;CR2-an;160;Fell;01-janv-57;446;24.416670;39.516670;(24.416670, 39.516670)
Distrito Quebracho;Valid;H4;400;Fell;01-janv-57;7649;-31.883330;-60.466670;(-31.883330, -60.466670)
Essebi;Valid;C2-ung;500;Fell;01-janv-57;10055;2.883330;30.833330;(2.883330, 30.833330)
Ibitira;Valid;Eucrite-mmict;2500;Fell;01-janv-57;11993;-20.000000;-45.000000;(-20.000000, -45.000000)
Raco;Valid;H5;5000;Fell;01-janv-57;22368;-26.666670;-65.450000;(-26.666670, -65.450000)
Ufana;Valid;EL6;189,2;Fell;01-janv-57;24106;-4.266670;35.350000;(-4.266670, 35.350000)
Canyon;Valid;H?;860;Found;01-janv-57;5255;34.966670;-101.933330;(34.966670, -101.933330)
Dale Dry Lake;Valid;L3.7;300;Found;01-janv-57;5505;34.083330;-115.783330;(34.083330, -115.783330)
Forestburg (a);Valid;L4;26100;Found;01-janv-57;10121;33.506670;-97.651390;(33.506670, -97.651390)
Forestburg (b);Valid;L5;26600;Found;01-janv-57;10122;33.495560;-97.588610;(33.495560, -97.588610)
Ider;Valid;Iron, IIIAB;140000;Found;01-janv-57;11999;34.683330;-85.650000;(34.683330, -85.650000)
Jiddat al Harasis;Valid;H4;1400;Found;01-janv-57;12089;19.250000;56.066670;(19.250000, 56.066670)
Breitscheid;Valid;H5;1500;Fell;01-janv-56;5134;50.666940;8.183610;(50.666940, 8.183610)
Centerville;Valid;H5;45,6;Fell;01-janv-56;5307;43.200000;-96.916670;(43.200000, -96.916670)
Hotse;Valid;L6;180;Fell;01-janv-56;11913;35.666670;115.500000;(35.666670, 115.500000)
Idutywa;Valid;H5;3457;Fell;01-janv-56;12000;-32.100000;28.333330;(-32.100000, 28.333330)
Nadiabondi;Valid;H5;8165;Fell;01-janv-56;16889;12.000000;1.000000;(12.000000, 1.000000)
Paranaiba;Valid;L6;100000;Fell;01-janv-56;18103;-19.133330;-51.666670;(-19.133330, -51.666670)
San Pedro de Quiles;Valid;L6;282;Fell;01-janv-56;23130;-31.016670;-71.400000;(-31.016670, -71.400000)
Sinnai;Valid;H6;2000;Fell;01-janv-56;23613;39.300000;9.200000;(39.300000, 9.200000)
Bondoc;Valid;Mesosiderite-B4;888600;Found;01-janv-56;5103;13.516670;122.450000;(13.516670, 122.450000)
Comanche (stone);Valid;L5;2400;Found;01-janv-56;5415;31.991670;-98.651670;(31.991670, -98.651670)
Crocker's Well;Valid;LL7;3,8;Found;01-janv-56;5473;-32.016670;139.783330;(-32.016670, 139.783330)
Densmore (c);Valid;OC;3900;Found;01-janv-56;6658;;;
Dispatch;Valid;H;220;Found;01-janv-56;7648;39.500000;-98.533330;(39.500000, -98.533330)
Dumas (a);Valid;H5;46050;Found;01-janv-56;7741;35.900000;-101.900000;(35.900000, -101.900000)
Hechi;Valid;Stone-uncl;;Found;01-janv-56;11868;24.700000;108.000000;(24.700000, 108.000000)
Kaldoonera Hill;Valid;H6;12000;Found;01-janv-56;12233;-32.616670;134.850000;(-32.616670, 134.850000)
Kybunga;Valid;L5;7900;Found;01-janv-56;12388;-33.900000;138.483330;(-33.900000, 138.483330)
La Villa;Valid;H4;19800;Found;01-janv-56;12405;26.271670;-97.901670;(26.271670, -97.901670)
Lake Grace;Valid;L6;10500;Found;01-janv-56;12443;-33.066670;118.216670;(-33.066670, 118.216670)
Karloowala;Valid;L6;2950;Fell;01-janv-55;12263;31.583330;71.600000;(31.583330, 71.600000)
Lahrauli;Valid;Ureilite;900;Fell;01-janv-55;12433;26.783330;82.716670;(26.783330, 82.716670)
Messina;Valid;L5;2405;Fell;01-janv-55;15495;38.183330;15.566670;(38.183330, 15.566670)
Zvonkov;Valid;H6;2568;Fell;01-janv-55;30415;50.200000;30.250000;(50.200000, 30.250000)
al-Jimshan;Valid;H4;11450;Found;01-janv-55;473;20.700000;52.833330;(20.700000, 52.833330)
Arabella;Valid;Iron;1000;Found;01-janv-55;2321;;;
ar-Rakhbah;Valid;Iron;462;Found;01-janv-55;2338;20.600000;52.500000;(20.600000, 52.500000)
Aswan;Valid;Iron, IAB-ung;12000;Found;01-janv-55;4882;23.986110;32.623610;(23.986110, 32.623610)
Bellsbank;Valid;Iron, IIG;38000;Found;01-janv-55;5006;-28.083330;24.083330;(-28.083330, 24.083330)
Cottonwood;Valid;H5;800;Found;01-janv-55;5455;34.833330;-112.016670;(34.833330, -112.016670)
Dora (pallasite);Valid;Pallasite, PMG;7600;Found;01-janv-55;7712;33.926670;-103.955000;(33.926670, -103.955000)
Edmonson (a);Valid;L6;12000;Found;01-janv-55;7768;34.283330;-101.833330;(34.283330, -101.833330)
Gressk;Valid;Iron, IIAB;303000;Found;01-janv-55;11200;53.233330;27.333330;(53.233330, 27.333330)
Hope;Valid;Iron, IAB-MG;6800;Found;01-janv-55;11905;33.683330;-93.600000;(33.683330, -93.600000)
Lakewood;Valid;L6;46500;Found;01-janv-55;12450;32.629720;-104.350000;(32.629720, -104.350000)
Landreth Draw;Valid;H5;;Found;01-janv-55;12459;37.250000;-98.133330;(37.250000, -98.133330)
Marion (Kansas);Valid;L5;2890;Found;01-janv-55;15425;38.366670;-97.033330;(38.366670, -97.033330)
Mayday;Valid;H4;6900;Found;01-janv-55;15448;39.474440;-96.925000;(39.474440, -96.925000)
Arbol Solo;Valid;H5;810;Fell;01-janv-54;2325;-33.000000;-66.000000;(-33.000000, -66.000000)
Hökmark;Valid;L4;305,5;Fell;01-janv-54;11893;64.433330;21.200000;(64.433330, 21.200000)
Ishinga;Valid;H;1300;Fell;01-janv-54;12049;-8.933330;33.800000;(-8.933330, 33.800000)
Nikolskoe;Valid;L4;6000;Fell;01-janv-54;16977;56.116670;37.333330;(56.116670, 37.333330)
Sylacauga;Valid;H4;5560;Fell;01-janv-54;23773;33.188360;-86.294500;(33.188360, -86.294500)
Yangchiang;Valid;H5;20000;Fell;01-janv-54;30348;21.833330;111.833330;(21.833330, 111.833330)
as-Sanam;Valid;Stone-uncl;;Found;01-janv-54;2352;22.750000;51.166670;(22.750000, 51.166670)
Chico;Valid;L6;104800;Found;01-janv-54;5346;36.500000;-104.200000;(36.500000, -104.200000)
Clover Springs;Valid;Mesosiderite-A2;7700;Found;01-janv-54;5384;34.450000;-111.366670;(34.450000, -111.366670)
El Rancho Grande;Valid;Pallasite;40,7;Found;01-janv-54;7816;37.000000;-105.000000;(37.000000, -105.000000)
Flagg;Valid;L5;7000;Found;01-janv-54;10108;34.433330;-102.516670;(34.433330, -102.516670)
Ghubara;Valid;L5;1750000;Found;01-janv-54;10911;19.227780;56.142780;(19.227780, 56.142780)
Giroux;Valid;Pallasite, PMG;4275;Found;01-janv-54;10918;49.616670;-96.550000;(49.616670, -96.550000)
Jerome (Idaho);Valid;L;6800;Found;01-janv-54;12082;42.633330;-114.833330;(42.633330, -114.833330)
Manlai;Valid;Iron, ungrouped;166800;Found;01-janv-54;15407;44.333330;106.500000;(44.333330, 106.500000)
Medanitos;Valid;Eucrite-cm;31;Fell;01-janv-53;15467;-27.250000;-67.500000;(-27.250000, -67.500000)
Molteno;Valid;Howardite;150;Fell;01-janv-53;16717;-31.250000;26.466670;(-31.250000, 26.466670)
Peckelsheim;Valid;Diogenite-pm;117,8;Fell;01-janv-53;18181;51.666670;9.250000;(51.666670, 9.250000)
Dresden (Kansas);Valid;H5;6760;Found;01-janv-53;7730;39.616670;-100.463060;(39.616670, -100.463060)
Lombard;Valid;Iron, IIAB;7000;Found;01-janv-53;14679;46.100000;-111.400000;(46.100000, -111.400000)
Abee;Valid;EH4;107000;Fell;01-janv-52;6;54.216670;-113.000000;(54.216670, -113.000000)
Avanhandava;Valid;H4;9330;Fell;01-janv-52;4905;-21.460280;-49.950830;(-21.460280, -49.950830)
Galim (a);Valid;LL6;36,1;Fell;01-janv-52;10848;7.050000;12.433330;(7.050000, 12.433330)
Galim (b);Valid;EH3/4-an;28;Fell;01-janv-52;10849;7.050000;12.433330;(7.050000, 12.433330)
Min-Fan-Zhun;Valid;LL6;5500;Fell;01-janv-52;16697;32.333330;120.666670;(32.333330, 120.666670)
Zavetnoe;Valid;L6;800;Fell;01-janv-52;30395;47.133330;43.900000;(47.133330, 43.900000)
Adzhi-Bogdo (iron);Valid;Iron, IAB complex;582000;Found;01-janv-52;389;44.866670;95.416670;(44.866670, 95.416670)
Daoura;Valid;L4;35;Found;01-janv-52;5516;29.583330;-3.750000;(29.583330, -3.750000)
El-Oued;Valid;H4;2305;Found;01-janv-52;47729;31.533333;8.883333;(31.533333, 8.883333)
Faith;Valid;H5;105000;Found;01-janv-52;10071;45.333330;-102.083330;(45.333330, -102.083330)
Fort Stockton;Valid;Iron;4762,8;Found;01-janv-52;10168;30.916670;-103.066670;(30.916670, -103.066670)
King Solomon;Valid;Iron;;Found;01-janv-52;12314;-20.699440;139.804170;(-20.699440, 139.804170)
Klamath Falls;Valid;Iron, IIIF;17000;Found;01-janv-52;12330;42.166670;-121.850000;(42.166670, -121.850000)
Aarhus;Valid;H6;720;Fell;01-janv-51;2;56.183330;10.233330;(56.183330, 10.233330)
Dubrovnik;Valid;L3-6;1900;Fell;01-janv-51;7736;42.458330;18.441670;(42.458330, 18.441670)
Elenovka;Valid;L5;54640;Fell;01-janv-51;7824;47.833330;37.666670;(47.833330, 37.666670)
Kalaba;Valid;H4;950;Fell;01-janv-51;12232;-6.833330;29.500000;(-6.833330, 29.500000)
Lusaka;Valid;Unknown;;Fell;01-janv-51;14759;-7.216670;29.433330;(-7.216670, 29.433330)
Manych;Valid;LL3.4;3555;Fell;01-janv-51;15409;45.816670;44.633330;(45.816670, 44.633330)
Yambo;Valid;H5;4;Fell;01-janv-51;30345;1.000000;22.500000;(1.000000, 22.500000)
Abbott;Valid;H3-6;21100;Found;01-janv-51;5;36.300000;-104.283330;(36.300000, -104.283330)
Benthullen;Valid;L6;17000;Found;01-janv-51;5025;53.050000;8.100000;(53.050000, 8.100000)
Chico Hills;Valid;H4;8030;Found;01-janv-51;5347;36.000000;-104.500000;(36.000000, -104.500000)
Esquel;Valid;Pallasite, PMG;755000;Found;01-janv-51;10054;-42.900000;-71.333330;(-42.900000, -71.333330)
Haig;Valid;Iron, IIIAB;503000;Found;01-janv-51;11471;-31.383330;125.633330;(-31.383330, 125.633330)
Hesston;Valid;L6;12900;Found;01-janv-51;11879;38.116670;-97.433330;(38.116670, -97.433330)
Holman Island;Valid;LL;552;Found;01-janv-51;11899;70.733330;-117.750000;(70.733330, -117.750000)
Kress (a);Valid;L6;12500;Found;01-janv-51;12358;34.358330;-101.730000;(34.358330, -101.730000)
Arroyo Aguiar;Valid;H5;7450;Fell;01-janv-50;2340;-31.416670;-60.666670;(-31.416670, -60.666670)
Garland;Valid;Diogenite-pm;102;Fell;01-janv-50;10861;41.683330;-112.133330;(41.683330, -112.133330)
Geidam;Valid;H5;725;Fell;01-janv-50;10870;12.916670;11.916670;(12.916670, 11.916670)
Madhipura;Valid;L;1000;Fell;01-janv-50;15379;25.916670;86.366670;(25.916670, 86.366670)
Monte das Fortes;Valid;L5;4885;Fell;01-janv-50;16725;38.016670;-8.250000;(38.016670, -8.250000)
Monze;Valid;L6;;Fell;01-janv-50;16733;-15.966670;27.350000;(-15.966670, 27.350000)
Murray;Valid;CM2;12600;Fell;01-janv-50;16882;36.600000;-88.100000;(36.600000, -88.100000)
Patrimonio;Valid;L6;2121;Fell;01-janv-50;18116;-19.533330;-48.566670;(-19.533330, -48.566670)
St. Louis;Valid;H4;1000;Fell;01-janv-50;23089;38.700000;-90.233330;(38.700000, -90.233330)
Thal;Valid;H6;342;Fell;01-janv-50;23908;33.400000;70.600000;(33.400000, 70.600000)
Tromøy;Valid;H;357,4;Fell;01-janv-50;24053;58.473330;8.866670;(58.473330, 8.866670)
Vengerovo;Valid;H5;10800;Fell;01-janv-50;24158;56.133330;77.266670;(56.133330, 77.266670)
Barcis;Valid;Pallasite, PMG;87;Found;01-janv-50;4945;46.100000;12.350000;(46.100000, 12.350000)
Barwise;Valid;H5;10400;Found;01-janv-50;4955;34.000000;-101.500000;(34.000000, -101.500000)
Bealiba;Valid;L6;652;Found;01-janv-50;4981;-36.800000;143.550000;(-36.800000, 143.550000)
Belle Plaine;Valid;L6;78800;Found;01-janv-50;5004;37.316670;-97.250000;(37.316670, -97.250000)
Clinton;Valid;Iron;7700;Found;01-janv-50;5381;36.083330;-84.200000;(36.083330, -84.200000)
Colorado Springs;Valid;Iron;;Found;01-janv-50;5408;38.833330;-104.833330;(38.833330, -104.833330)
Densmore (1950);Valid;H6;11300;Found;01-janv-50;6657;39.565830;-99.647220;(39.565830, -99.647220)
El Paso;Valid;LL4;276;Found;01-janv-50;7812;31.783330;-106.233330;(31.783330, -106.233330)
Gahanna;Valid;Iron, IAB-MG;1201;Found;01-janv-50;10842;40.016670;-82.866670;(40.016670, -82.866670)
Guadaloupe County;Valid;Iron;20,5;Found;01-janv-50;11430;29.500000;-98.000000;(29.500000, -98.000000)
Hammond Downs;Valid;H4;27000;Found;01-janv-50;11814;-25.466670;142.800000;(-25.466670, 142.800000)
Haven;Valid;H6;6100;Found;01-janv-50;11858;37.964170;-97.755830;(37.964170, -97.755830)
Holliday;Valid;Iron;12;Found;01-janv-50;11897;33.750000;-98.833330;(33.750000, -98.833330)
Keen Mountain;Valid;Iron, IIAB;6690;Found;01-janv-50;12271;37.216670;-82.000000;(37.216670, -82.000000)
Kingfisher;Valid;L5;8180;Found;01-janv-50;12317;35.833330;-97.933330;(35.833330, -97.933330)
Kuga;Valid;Iron, IIIAB;5600;Found;01-janv-50;12367;34.100000;132.083330;(34.100000, 132.083330)
Melvern Lake;Valid;H5;7746;Found;01-janv-50;15477;38.525000;-95.780560;(38.525000, -95.780560)
Miller (Kansas);Valid;H4;970;Found;01-janv-50;16646;38.625000;-96.022780;(38.625000, -96.022780)
Adzhi-Bogdo (stone);Valid;LL3-6;910;Fell;01-janv-49;390;44.833330;95.166670;(44.833330, 95.166670)
Akaba;Valid;L6;779;Fell;01-janv-49;426;29.516670;35.050000;(29.516670, 35.050000)
Alberta;Valid;L;625;Fell;01-janv-49;454;2.000000;22.666670;(2.000000, 22.666670)
Beddgelert;Valid;H5;794;Fell;01-janv-49;4993;53.016670;-4.100000;(53.016670, -4.100000)
Benton;Valid;LL6;2840;Fell;01-janv-49;5026;45.950000;-67.550000;(45.950000, -67.550000)
Guidder;Valid;LL5;968;Fell;01-janv-49;11443;9.916670;13.983330;(9.916670, 13.983330)
Ibrisim;Valid;OC;;Fell;01-janv-49;11994;38.000000;35.000000;(38.000000, 35.000000)
Karewar;Valid;L6;180;Fell;01-janv-49;12260;12.900000;7.150000;(12.900000, 7.150000)
Kunashak;Valid;L6;200000;Fell;01-janv-49;12377;55.783330;61.366670;(55.783330, 61.366670)
Mezel;Valid;L6;1300;Fell;01-janv-49;16627;45.766670;3.250000;(45.766670, 3.250000)
Palolo Valley;Valid;H5;682;Fell;01-janv-49;18082;21.300000;-157.783330;(21.300000, -157.783330)
Rupota;Valid;L4-6;6000;Fell;01-janv-49;22783;-10.266670;38.766670;(-10.266670, 38.766670)
Vetluga;Valid;Eucrite-mmict;750;Fell;01-janv-49;24169;57.800000;45.800000;(57.800000, 45.800000)
Albin (stone);Valid;L;15400;Found;01-janv-49;456;41.416670;-104.100000;(41.416670, -104.100000)
Almelo Township;Valid;L5;3180;Found;01-janv-49;2281;39.600000;-100.116670;(39.600000, -100.116670)
Briggsdale;Valid;Iron, IIIAB;2230;Found;01-janv-49;5141;40.666670;-104.316670;(40.666670, -104.316670)
Cocklebiddy;Valid;H5;19500;Found;01-janv-49;5392;-31.933330;126.216670;(-31.933330, 126.216670)
Dadin;Valid;Iron;27300;Found;01-janv-49;5503;-38.916670;-69.200000;(-38.916670, -69.200000)
Dimitrovgrad;Valid;Iron, IIIAB;100000;Found;01-janv-49;7644;43.046390;22.863890;(43.046390, 22.863890)
Mardan;Valid;H5;4500;Fell;01-janv-48;15414;34.233330;72.083330;(34.233330, 72.083330)
Norton County;Valid;Aubrite;1100000;Fell;01-janv-48;17922;39.683330;-99.866670;(39.683330, -99.866670)
Uzcudun;Valid;L;20000;Fell;01-janv-48;24140;-44.116670;-66.150000;(-44.116670, -66.150000)
Bogoslovka;Valid;H5;2180;Found;01-janv-48;5096;52.500000;68.800000;(52.500000, 68.800000)
Cimarron;Valid;CM2;;Found;01-janv-48;5365;37.850000;-100.350000;(37.850000, -100.350000)
Dorrigo;Valid;Iron, ungrouped;8500;Found;01-janv-48;7720;-30.283330;152.666670;(-30.283330, 152.666670)
Duketon;Valid;Iron, IIIAB;118300;Found;01-janv-48;7740;-27.500000;122.366670;(-27.500000, 122.366670)
Ellis County;Valid;H6;4692;Found;01-janv-48;10022;38.783330;-99.333330;(38.783330, -99.333330)
Forrest Lakes;Valid;LL5;500;Found;01-janv-48;10161;-29.416670;129.500000;(-29.416670, 129.500000)
Gail;Valid;H4;4650;Found;01-janv-48;10843;32.700000;-101.600000;(32.700000, -101.600000)
Kielpa;Valid;H5;13600;Found;01-janv-48;12302;-33.600000;136.100000;(-33.600000, 136.100000)
Lasher Creek;Valid;Iron;639,5;Found;01-janv-48;12735;42.833330;-74.500000;(42.833330, -74.500000)
Eagle;Valid;EL6;10000;Fell;01-janv-47;7760;40.781670;-96.471670;(40.781670, -96.471670)
Git-Git;Valid;L6;480;Fell;01-janv-47;10919;9.600000;9.916670;(9.600000, 9.916670)
Långhalsen;Valid;L6;2300;Fell;01-janv-47;12461;58.850000;16.733330;(58.850000, 16.733330)
Reliegos;Valid;L5;17300;Fell;01-janv-47;22584;42.475000;-5.333330;(42.475000, -5.333330)
Seldebourak;Valid;H5;150;Fell;01-janv-47;23483;22.833330;4.983330;(22.833330, 4.983330)
Sikhote-Alin;Valid;Iron, IIAB;23000000;Fell;01-janv-47;23593;46.160000;134.653330;(46.160000, 134.653330)
Acme;Valid;H5;75000;Found;01-janv-47;371;33.633330;-104.266670;(33.633330, -104.266670)
Amherst;Valid;L6;8500;Found;01-janv-47;2293;40.800000;-99.200000;(40.800000, -99.200000)
Casimiro de Abreu;Valid;Iron, IIIAB;25000;Found;01-janv-47;5289;-22.466670;-42.216670;(-22.466670, -42.216670)
Harriman (Of);Valid;Iron, IVA;30000;Found;01-janv-47;11840;35.950000;-84.566670;(35.950000, -84.566670)
Hill City;Valid;Iron, IVA;11700;Found;01-janv-47;11886;39.366670;-99.850000;(39.366670, -99.850000)
Kalkaska;Valid;Iron, IIIAB;9399;Found;01-janv-47;12234;44.646940;-85.136670;(44.646940, -85.136670)
Loyola;Valid;L5;2077;Found;01-janv-47;14720;;;
Bursa;Valid;L6;25000;Fell;01-janv-46;5177;40.200000;29.233330;(40.200000, 29.233330)
Krasnyi Klyuch;Valid;H5;4000;Fell;01-janv-46;12357;54.333330;56.083330;(54.333330, 56.083330)
Krymka;Valid;LL3.2;50000;Fell;01-janv-46;12364;47.833330;30.766670;(47.833330, 30.766670)
Peña Blanca Spring;Valid;Aubrite;70000;Fell;01-janv-46;18786;30.125000;-103.116670;(30.125000, -103.116670)
Walters;Valid;L6;28100;Fell;01-janv-46;24210;34.333330;-98.300000;(34.333330, -98.300000)
Binneringie;Valid;H5;9056;Found;01-janv-46;55546;-31.487500;122.123890;(-31.487500, 122.123890)
Bluewater;Valid;Iron, IIIAB;9540;Found;01-janv-46;5078;35.266670;-107.966670;(35.266670, -107.966670)
Cockburn;Valid;L6;2460;Found;01-janv-46;5391;-32.133330;141.033330;(-32.133330, 141.033330)
Itzawisis;Valid;Pallasite, PES;350;Found;01-janv-46;12060;-26.266670;18.183330;(-26.266670, 18.183330)
Jenkins;Valid;Iron, IAB-MG;55400;Found;01-janv-46;12080;36.824440;-93.761110;(36.824440, -93.761110)
Kinsella;Valid;Iron, IIIAB;3720;Found;01-janv-46;12320;53.200000;-111.433330;(53.200000, -111.433330)
Atoka;Valid;L6;1384,2;Fell;01-janv-45;4888;34.316670;-96.150000;(34.316670, -96.150000)
Fuhe;Valid;L5;23000;Fell;01-janv-45;52412;31.475560;113.566940;(31.475560, 113.566940)
Meru;Valid;LL6;6000;Fell;01-janv-45;15491;0.000000;37.666670;(0.000000, 37.666670)
Soroti;Valid;Iron, ungrouped;2050;Fell;01-janv-45;23671;1.700000;33.633330;(1.700000, 33.633330)
Cocunda;Valid;L6;482;Found;01-janv-45;5393;-32.816670;134.800000;(-32.816670, 134.800000)
Harrison Township;Valid;L6;3263;Found;01-janv-45;11843;38.333330;-101.711670;(38.333330, -101.711670)
Isoulane-n-Amahar;Valid;L6;72000;Found;01-janv-45;12052;27.129170;8.667220;(27.129170, 8.667220)
Laguna Manantiales;Valid;Iron;92000;Found;01-janv-45;12413;-48.583330;-67.416670;(-48.583330, -67.416670)
Fort Flatters;Valid;Stone-uncl;;Fell;01-janv-44;10166;28.250000;7.000000;(28.250000, 7.000000)
Hallingeberg;Valid;L3.4;1456;Fell;01-janv-44;11479;57.816670;16.233330;(57.816670, 16.233330)
Mike;Valid;L6;224,2;Fell;01-janv-44;16636;46.233330;17.533330;(46.233330, 17.533330)
Mtola;Valid;Stone-uncl;1100;Fell;01-janv-44;16820;-11.500000;33.500000;(-11.500000, 33.500000)
Torrington;Valid;H6;259,1;Fell;01-janv-44;24032;42.066670;-104.166670;(42.066670, -104.166670)
Tulung Dzong;Valid;Stone-uncl;;Fell;01-janv-44;24071;30.000000;90.750000;(30.000000, 90.750000)
Valdavur;Valid;H6;2799;Fell;01-janv-44;24144;11.983330;79.750000;(11.983330, 79.750000)
Deport (a);Valid;H4;604;Found;01-janv-44;6663;33.516670;-95.300000;(33.516670, -95.300000)
Dimboola;Valid;H5;16000;Found;01-janv-44;7643;-36.500000;142.033330;(-36.500000, 142.033330)
Drum Mountains;Valid;Iron, IIIAB;529000;Found;01-janv-44;7733;39.500000;-112.900000;(39.500000, -112.900000)
Garden Head;Valid;Iron, IAB-sHH;1296;Found;01-janv-44;10857;49.816670;-108.460000;(49.816670, -108.460000)
Lockney;Valid;L6;824;Found;01-janv-44;14672;34.150000;-101.300000;(34.150000, -101.300000)
Benoni;Valid;H6;3880;Fell;01-janv-43;5023;-26.166670;28.416670;(-26.166670, 28.416670)
Duwun;Valid;L6;2117;Fell;01-janv-43;7754;33.433330;127.266670;(33.433330, 127.266670)
Leedey;Valid;L6;51500;Fell;01-janv-43;12755;35.883330;-99.333330;(35.883330, -99.333330)
